Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],lat,lon,elevation_m,gps_bearing,gps_speed_ms,gps_fix
08:21:43.286,32,95.0,1287.0,22.0,22.0,13.19,83.5,16.0,24.3,24.3,12.9098349,74.8956496,-5.7,266.9,7.781,0
08:21:43.376,32,95.0,1287.0,22.0,22.0,13.19,83.5,16.0,24.3,24.3,12.9098356,74.8956449,-5.9,267.3,7.791,0
08:21:43.466,32,95.0,1287.0,22.0,22.0,13.19,83.5,16.0,24.3,24.3,12.9098363,74.8956401,-6.1,267.8,7.801,0
08:21:43.556,32,95.0,1287.0,22.0,22.0,13.19,83.5,16.0,25.1,24.3,12.909837,74.8956354,-6.2,268.2,7.811,0
08:21:43.646,32,95.0,1287.0,22.0,22.0,13.19,83.5,16.0,25.1,24.7,12.9098377,74.8956307,-6.4,268.6,7.821,0
08:21:43.737,32,95.0,1287.0,22.0,22.0,13.19,83.5,16.0,25.1,24.7,12.9098384,74.895626,-6.6,269.1,7.832,0
08:21:43.827,32,95.0,1287.0,22.0,22.0,13.19,83.5,16.0,25.1,24.7,12.909839,74.8956212,-6.7,269.5,7.842,0
08:21:43.917,32,95.0,1288.0,22.0,22.0,13.19,83.5,16.0,25.1,24.7,12.9098397,74.8956165,-6.9,269.9,7.852,0
08:21:44.007,32,95.0,1288.0,22.0,22.0,13.19,83.5,16.0,25.1,24.7,12.9098404,74.8956118,-7.0,270.4,7.862,0
08:21:44.097,32,95.0,1288.0,22.0,22.0,13.19,83.5,16.0,25.1,24.7,12.9098411,74.8956071,-7.2,270.8,7.872,0
08:21:44.187,32,95.0,1288.0,22.0,22.0,13.52,83.5,16.0,25.1,24.7,12.9098418,74.8956024,-7.4,271.2,7.882,0
08:21:44.277,32,95.0,1288.0,22.0,22.0,13.52,83.5,16.0,25.1,24.7,12.9098425,74.8955977,-7.5,271.6,7.892,0
08:21:44.367,32,95.0,1288.0,22.0,22.0,13.52,83.5,16.0,25.1,24.7,12.9098432,74.895593,-7.7,272.1,7.902,0
08:21:44.457,32,95.0,1288.0,22.0,22.0,13.52,83.5,16.0,25.5,24.7,12.9098439,74.8955883,-7.9,272.5,7.912,0
08:21:44.547,32,95.0,1288.0,22.0,22.0,13.52,83.5,16.0,25.5,25.5,12.9098446,74.8955836,-8.0,272.9,7.922,0
08:21:44.638,32,95.0,1288.0,22.0,22.0,13.52,83.5,16.0,25.5,25.5,12.9098453,74.8955788,-8.2,273.4,7.932,0
08:21:44.727,32,95.0,1288.0,22.0,22.0,13.52,83.5,16.0,25.5,25.5,12.909846,74.8955741,-8.3,273.8,7.942,0
08:21:44.817,32,95.0,1297.0,22.0,22.0,13.52,83.5,16.0,25.5,25.5,12.9098467,74.8955694,-8.5,274.2,7.952,0
08:21:44.907,32,95.0,1297.0,22.0,22.0,13.52,83.5,16.0,25.5,25.5,12.9098474,74.8955647,-8.7,274.7,7.963,0
08:21:44.999,32,95.0,1297.0,22.0,22.0,13.52,83.5,16.0,25.5,25.5,12.9098481,74.8955599,-8.8,275.1,7.973,0
08:21:45.086,32,95.0,1297.0,22.0,22.0,13.63,83.5,16.0,25.5,25.5,12.9098487,74.8955553,-9.0,275.5,7.983,0
08:21:45.177,32,95.0,1297.0,22.0,22.0,13.63,83.5,16.0,25.5,25.5,12.9098494,74.8955506,-9.2,275.9,7.993,0
08:21:45.267,32,95.0,1297.0,22.0,22.0,13.63,83.5,16.0,25.5,25.5,12.9098501,74.8955459,-9.3,276.4,8.003,0
08:21:45.358,32,95.0,1297.0,22.0,22.0,13.63,83.5,16.0,25.9,25.5,12.9098508,74.8955411,-9.5,276.8,8.013,0
08:21:45.448,32,95.0,1297.0,22.0,22.0,13.63,83.5,16.0,25.9,26.3,12.9098515,74.8955364,-9.7,277.2,8.023,0
08:21:45.598,32,95.0,1297.0,22.0,22.0,13.63,83.5,16.0,25.9,26.3,12.9098527,74.8955285,-9.9,278.0,8.04,0
08:21:45.688,32,95.0,1297.0,22.0,22.0,13.63,83.5,16.0,25.9,26.3,12.9098534,74.8955238,-10.1,278.4,8.05,0
08:21:45.777,32,95.0,1329.0,22.0,22.0,13.63,83.5,16.0,25.9,26.3,12.9098541,74.8955192,-10.2,278.8,8.06,0
08:21:45.867,32,95.0,1329.0,23.0,22.0,13.63,83.5,16.0,25.9,26.3,12.9098547,74.8955145,-10.4,279.2,8.07,0
08:21:45.958,32,95.0,1329.0,23.0,22.0,13.63,83.5,16.0,25.9,26.3,12.9098554,74.8955097,-10.6,279.7,8.08,0
08:21:46.050,32,95.0,1329.0,23.0,22.0,13.97,83.5,16.0,25.9,26.3,12.9098562,74.8955049,-10.7,280.1,8.09,0
08:21:46.136,32,95.0,1329.0,23.0,22.0,13.97,83.5,16.0,25.9,26.3,12.9098568,74.8955004,-10.9,280.5,8.1,0
08:21:46.227,32,95.0,1329.0,23.0,22.0,13.97,83.5,16.0,25.9,26.3,12.9098575,74.8954956,-11.1,281.0,8.11,0
08:21:46.317,32,95.0,1329.0,23.0,22.0,13.97,83.5,16.0,25.5,26.3,12.9098582,74.8954909,-11.2,281.4,8.12,0
08:21:46.408,32,95.0,1329.0,23.0,22.0,13.97,83.5,16.0,25.5,25.5,12.9098589,74.8954861,-11.4,281.8,8.13,0
08:21:46.497,32,95.0,1329.0,23.0,22.0,13.97,83.5,16.0,25.5,25.5,12.9098596,74.8954815,-11.6,282.3,8.14,0
08:21:46.588,32,95.0,1329.0,23.0,22.0,13.97,83.5,16.0,25.5,25.5,12.9098603,74.8954767,-11.7,282.7,8.151,0
08:21:46.677,32,95.0,1346.0,23.0,22.0,13.97,83.5,16.0,25.5,25.5,12.909861,74.895472,-11.9,283.1,8.161,0
08:21:46.767,32,95.0,1346.0,23.0,22.0,13.97,83.5,16.0,25.5,25.5,12.9098617,74.8954673,-12.0,283.5,8.171,0
08:21:46.857,32,95.0,1346.0,23.0,22.0,13.97,83.5,16.0,25.5,25.5,12.9098624,74.8954626,-12.2,284.0,8.181,0
08:21:46.947,32,95.0,1346.0,23.0,22.0,14.24,83.5,16.0,25.5,25.5,12.9098631,74.8954579,-12.4,284.4,8.191,0
08:21:47.037,32,95.0,1346.0,23.0,22.0,14.24,83.5,16.0,25.5,25.5,12.9098638,74.8954532,-12.5,284.8,8.201,0
08:21:47.127,32,95.0,1346.0,23.0,22.0,14.24,83.5,16.0,25.5,25.5,12.9098644,74.8954485,-12.7,285.3,8.211,0
08:21:47.247,32,95.0,1346.0,23.0,22.0,14.24,83.5,16.0,25.5,25.5,12.9098654,74.8954422,-12.9,285.8,8.224,0
08:21:47.337,32,95.0,1346.0,23.0,22.0,14.24,83.5,16.0,25.5,25.1,12.9098661,74.8954375,-13.1,286.3,8.234,0
08:21:47.427,32,95.0,1346.0,23.0,22.0,14.24,83.5,16.0,25.5,25.1,12.9098668,74.8954328,-13.2,286.7,8.244,0
08:21:47.520,32,95.0,1346.0,23.0,22.0,14.24,83.5,16.0,25.5,25.1,12.9098675,74.8954279,-13.4,287.1,8.255,0
08:21:47.607,32,95.0,1371.0,23.0,22.0,14.24,83.5,16.0,25.5,25.1,12.9098681,74.8954234,-13.6,287.6,8.265,0
08:21:47.696,32,95.0,1371.0,23.0,22.0,14.24,83.5,16.0,25.5,25.1,12.9098688,74.8954187,-13.7,288.0,8.275,0
08:21:47.786,32,95.0,1371.0,23.0,22.0,14.24,83.5,16.0,25.5,25.1,12.9098695,74.895414,-13.9,288.4,8.285,0
08:21:47.876,32,95.0,1371.0,23.0,22.0,14.02,83.5,16.0,25.5,25.1,12.9098702,74.8954093,-14.1,288.9,8.295,0
08:21:47.966,32,95.0,1371.0,23.0,22.0,14.02,83.5,16.0,25.5,25.1,12.9098709,74.8954046,-14.2,289.3,8.305,0
08:21:48.056,32,95.0,1371.0,23.0,22.0,14.02,83.5,16.0,25.5,25.1,12.9098716,74.8953999,-14.4,289.7,8.315,0
08:21:48.146,32,95.0,1371.0,23.0,22.0,14.02,83.5,16.0,23.1,25.1,12.9098723,74.8953951,-14.5,290.1,8.325,0
08:21:48.236,32,95.0,1371.0,23.0,22.0,14.02,83.5,16.0,23.1,22.0,12.909873,74.8953904,-14.7,290.6,8.335,0
08:21:48.326,32,95.0,1371.0,23.0,22.0,14.02,83.5,16.0,23.1,22.0,12.9098737,74.8953857,-14.9,291.0,8.345,0
08:21:48.416,32,95.0,1371.0,23.0,22.0,14.02,83.5,16.0,23.1,22.0,12.9098744,74.895381,-15.0,291.4,8.355,0
08:21:48.506,32,95.0,1285.0,23.0,22.0,14.02,83.5,16.0,23.1,22.0,12.9098751,74.8953763,-15.2,291.9,8.365,0
08:21:48.598,32,95.0,1285.0,24.0,22.0,14.02,83.5,16.0,23.1,22.0,12.9098758,74.8953715,-15.4,292.3,8.375,0
08:21:48.686,32,95.0,1285.0,24.0,22.0,14.02,83.5,16.0,23.1,22.0,12.9098764,74.8953669,-15.5,292.7,8.385,0
08:21:48.777,32,95.0,1285.0,24.0,22.0,8.99,83.5,16.0,23.1,22.0,12.9098771,74.8953621,-15.7,293.2,8.395,0
08:21:48.866,32,95.0,1285.0,24.0,22.0,8.99,83.5,16.0,23.1,22.0,12.9098778,74.8953575,-15.8,293.6,8.405,0
08:21:48.956,32,95.0,1285.0,24.0,22.0,8.99,83.5,16.0,23.1,22.0,12.9098785,74.8953527,-16.0,294.0,8.416,0
08:21:49.046,32,95.0,1285.0,24.0,22.0,8.99,83.5,16.0,14.1,22.0,12.9098792,74.895348,-16.2,294.4,8.426,0
08:21:49.136,32,95.0,1285.0,24.0,22.0,8.99,83.5,16.0,14.1,14.5,12.9098799,74.8953433,-16.3,294.9,8.436,0
08:21:49.226,32,95.0,1285.0,24.0,22.0,8.99,83.5,16.0,14.1,14.5,12.9098806,74.8953386,-16.5,295.3,8.446,0
08:21:49.316,32,98.0,1285.0,24.0,22.0,8.99,83.5,16.0,14.1,14.5,12.9098813,74.8953339,-16.7,295.7,8.456,0
08:21:49.407,32,98.0,947.0,24.0,22.0,8.99,83.5,16.0,14.1,14.5,12.909882,74.8953291,-16.8,296.2,8.466,0
08:21:49.499,32,98.0,947.0,25.0,22.0,8.99,83.5,16.0,14.1,14.5,12.9098827,74.8953243,-17.0,296.6,8.476,0
08:21:49.587,32,98.0,947.0,25.0,21.0,8.99,83.5,16.0,14.1,14.5,12.9098834,74.8953197,-17.2,297.0,8.486,0
08:21:49.677,32,98.0,947.0,25.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098841,74.895315,-17.3,297.5,8.496,0
08:21:49.767,32,98.0,947.0,25.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098848,74.8953103,-17.5,297.9,8.506,0
08:21:49.857,32,98.0,947.0,25.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098855,74.8953056,-17.6,298.3,8.516,0
08:21:49.947,32,98.0,947.0,25.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098861,74.8953009,-17.8,298.8,8.526,0
08:21:50.037,32,98.0,947.0,25.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098868,74.8952962,-18.0,299.2,8.536,0
08:21:50.128,32,98.0,947.0,25.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098875,74.8952914,-18.1,299.6,8.547,0
08:21:50.217,32,99.0,947.0,25.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098882,74.8952867,-18.3,300.0,8.557,0
08:21:50.307,32,99.0,977.0,25.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098889,74.895282,-18.5,300.5,8.567,0
08:21:50.397,32,99.0,977.0,26.0,21.0,10.08,83.5,16.0,14.1,14.5,12.9098896,74.8952773,-18.6,300.9,8.577,0
08:21:50.547,32,99.0,977.0,26.0,20.0,10.08,83.5,16.0,14.1,14.5,12.9098908,74.8952695,-18.9,301.6,8.594,0
08:21:50.637,32,99.0,977.0,26.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9098934,74.8952623,-19.0,301.9,8.61,0
08:21:50.727,32,99.0,977.0,26.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9098995,74.8952508,-18.8,301.9,8.639,0
08:21:50.817,32,99.0,977.0,26.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9099057,74.8952392,-18.7,301.8,8.668,0
08:21:50.908,32,99.0,977.0,26.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9099119,74.8952276,-18.5,301.8,8.697,0
08:21:50.997,32,99.0,977.0,26.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9099179,74.8952161,-18.4,301.8,8.726,0
08:21:51.087,32,99.0,977.0,26.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9099241,74.8952046,-18.3,301.7,8.755,0
08:21:51.178,32,99.0,977.0,26.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9099303,74.8951929,-18.1,301.7,8.784,0
08:21:51.267,32,99.0,1003.0,26.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9099363,74.8951815,-18.0,301.7,8.813,0
08:21:51.357,32,99.0,1003.0,27.0,20.0,10.58,83.5,16.0,14.1,14.5,12.9099424,74.89517,-17.8,301.6,8.842,0
08:21:51.447,32,99.0,1003.0,27.0,21.0,10.58,83.5,16.0,14.1,14.5,12.9099486,74.8951584,-17.7,301.6,8.87,0
08:21:51.537,32,99.0,1003.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9099547,74.8951469,-17.6,301.6,8.899,0
08:21:51.627,32,99.0,1003.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9099608,74.8951354,-17.4,301.5,8.928,0
08:21:51.719,32,99.0,1003.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9099671,74.8951236,-17.3,301.5,8.958,0
08:21:51.808,32,99.0,1003.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9099732,74.8951122,-17.1,301.5,8.986,0
08:21:51.897,32,99.0,1003.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9099792,74.8951007,-17.0,301.4,9.015,0
08:21:51.987,32,99.0,1003.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9099854,74.8950892,-16.9,301.4,9.044,0
08:21:52.077,32,100.0,1003.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9099915,74.8950777,-16.7,301.4,9.073,0
08:21:52.167,32,100.0,1006.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9099976,74.8950661,-16.6,301.3,9.102,0
08:21:52.257,32,100.0,1006.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.9100038,74.8950546,-16.5,301.3,9.131,0
08:21:52.348,32,100.0,1006.0,27.0,21.0,10.61,83.5,16.0,14.1,14.5,12.91001,74.8950429,-16.3,301.3,9.16,0
08:21:52.438,32,100.0,1006.0,27.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100161,74.8950314,-16.2,301.2,9.189,0
08:21:52.528,32,100.0,1006.0,27.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100222,74.8950198,-16.0,301.2,9.218,0
08:21:52.617,32,100.0,1006.0,27.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100283,74.8950084,-15.9,301.2,9.246,0
08:21:52.707,32,100.0,1006.0,27.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100344,74.8949969,-15.8,301.1,9.275,0
08:21:52.797,32,100.0,1006.0,27.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100406,74.8949853,-15.6,301.1,9.304,0
08:21:52.887,33,100.0,1006.0,27.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100467,74.8949738,-15.5,301.1,9.333,0
08:21:52.977,33,100.0,1006.0,27.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100528,74.8949622,-15.3,301.0,9.362,0
08:21:53.067,33,100.0,1034.0,27.0,21.0,10.8,83.5,16.0,14.1,14.5,12.910059,74.8949507,-15.2,301.0,9.391,0
08:21:53.157,33,100.0,1034.0,28.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100651,74.8949392,-15.1,301.0,9.42,0
08:21:53.247,33,100.0,1034.0,28.0,21.0,10.8,83.5,16.0,14.1,14.5,12.9100712,74.8949276,-14.9,300.9,9.449,0
08:21:53.338,33,100.0,1034.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9100774,74.894916,-14.8,300.9,9.478,0
08:21:53.428,33,100.0,1034.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9100836,74.8949044,-14.6,300.9,9.507,0
08:21:53.517,33,100.0,1034.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9100896,74.894893,-14.5,300.8,9.535,0
08:21:53.606,33,100.0,1034.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9100957,74.8948816,-14.4,300.8,9.564,0
08:21:53.696,33,100.0,1034.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9101018,74.89487,-14.2,300.8,9.593,0
08:21:53.787,33,100.0,1034.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.910108,74.8948584,-14.1,300.7,9.622,0
08:21:53.877,33,100.0,1034.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9101142,74.8948468,-14.0,300.7,9.651,0
08:21:53.967,33,100.0,1054.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9101203,74.8948353,-13.8,300.7,9.68,0
08:21:54.057,33,100.0,1054.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9101264,74.8948238,-13.7,300.6,9.709,0
08:21:54.146,33,100.0,1054.0,28.0,21.0,11.11,83.5,16.0,14.1,14.5,12.9101325,74.8948123,-13.5,300.6,9.738,0
08:21:54.237,33,100.0,1054.0,28.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101387,74.8948007,-13.4,300.6,9.767,0
08:21:54.327,33,100.0,1054.0,28.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101448,74.8947891,-13.3,300.5,9.796,0
08:21:54.417,33,100.0,1054.0,28.0,21.0,11.16,83.5,16.0,14.1,14.5,12.910151,74.8947776,-13.1,300.5,9.825,0
08:21:54.508,33,100.0,1054.0,28.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101572,74.8947659,-13.0,300.5,9.854,0
08:21:54.627,33,100.0,1054.0,28.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101653,74.8947507,-12.8,300.4,9.892,0
08:21:54.717,33,100.0,1054.0,28.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101714,74.8947391,-12.7,300.4,9.921,0
08:21:54.807,33,100.0,1054.0,28.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101775,74.8947276,-12.5,300.3,9.95,0
08:21:54.897,33,100.0,1081.0,28.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101837,74.894716,-12.4,300.3,9.979,0
08:21:54.988,33,100.0,1081.0,29.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101899,74.8947044,-12.2,300.3,10.008,0
08:21:55.077,33,100.0,1081.0,29.0,21.0,11.16,83.5,16.0,14.1,14.5,12.9101959,74.894693,-12.1,300.2,10.037,0
08:21:55.167,33,100.0,1081.0,29.0,21.0,11.24,83.5,16.0,14.1,14.5,12.9102021,74.8946814,-12.0,300.2,10.066,0
08:21:55.257,33,100.0,1081.0,29.0,21.0,11.24,83.5,16.0,14.1,14.5,12.9102082,74.8946699,-11.8,300.2,10.094,0
08:21:55.347,33,100.0,1081.0,29.0,21.0,11.24,83.5,16.0,14.1,14.5,12.9102143,74.8946583,-11.7,300.1,10.123,0
08:21:55.437,33,100.0,1081.0,29.0,21.0,11.24,83.5,16.0,14.1,14.5,12.9102205,74.8946468,-11.6,300.1,10.152,0
08:21:55.530,33,100.0,1081.0,29.0,21.0,11.24,83.5,16.0,14.1,14.1,12.9102268,74.8946349,-11.4,300.1,10.182,0
08:21:55.619,33,100.0,1081.0,29.0,21.0,11.24,83.5,16.0,14.1,14.1,12.9102329,74.8946235,-11.3,300.0,10.211,0
08:21:55.707,33,100.0,1081.0,29.0,21.0,11.24,83.5,16.0,14.1,14.1,12.9102388,74.8946122,-11.1,300.0,10.239,0
08:21:55.799,33,100.0,1085.0,29.0,21.0,11.24,83.5,16.0,14.1,14.1,12.9102451,74.8946004,-11.0,300.0,10.269,0
08:21:55.887,33,100.0,1085.0,29.0,21.0,11.24,83.5,16.0,14.1,14.1,12.9102511,74.8945891,-10.9,299.9,10.297,0
08:21:55.979,33,100.0,1085.0,29.0,21.0,11.24,83.5,16.0,14.1,14.1,12.9102574,74.8945773,-10.7,299.9,10.326,0
08:21:56.067,33,100.0,1085.0,29.0,21.0,11.63,83.5,16.0,14.1,14.1,12.9102634,74.894566,-10.6,299.9,10.355,0
08:21:56.157,33,100.0,1085.0,29.0,21.0,11.63,83.5,16.0,14.1,14.1,12.9102695,74.8945545,-10.4,299.8,10.384,0
08:21:56.247,33,100.0,1085.0,29.0,21.0,11.63,83.5,16.0,14.1,14.1,12.9102756,74.8945429,-10.3,299.8,10.412,0
08:21:56.337,33,100.0,1085.0,29.0,21.0,11.63,83.5,16.0,27.8,14.1,12.9102818,74.8945314,-10.2,299.8,10.441,0
08:21:56.427,33,100.0,1085.0,29.0,21.0,11.63,83.5,16.0,27.8,27.8,12.9102879,74.8945198,-10.0,299.7,10.47,0
08:21:56.517,33,100.0,1085.0,29.0,21.0,11.63,83.5,16.0,27.8,27.8,12.910294,74.8945083,-9.9,299.7,10.499,0
08:21:56.607,33,99.0,1085.0,29.0,21.0,11.63,83.5,16.0,27.8,27.8,12.9103002,74.8944968,-9.7,299.7,10.528,0
08:21:56.698,33,99.0,1135.0,29.0,21.0,11.63,83.5,16.0,27.8,27.8,12.9103064,74.8944851,-9.6,299.6,10.557,0
08:21:56.787,33,99.0,1135.0,30.0,21.0,11.63,83.5,16.0,27.8,27.8,12.9103124,74.8944737,-9.5,299.6,10.586,0
08:21:56.878,33,99.0,1135.0,30.0,21.0,11.63,83.5,16.0,27.8,27.8,12.9103186,74.894462,-9.3,299.6,10.615,0
08:21:56.968,33,99.0,1135.0,30.0,21.0,13.72,83.5,16.0,27.8,27.8,12.9103248,74.8944505,-9.2,299.5,10.644,0
08:21:57.058,33,99.0,1135.0,30.0,21.0,13.72,83.5,16.0,27.8,27.8,12.9103309,74.8944389,-9.1,299.5,10.673,0
08:21:57.177,33,99.0,1135.0,30.0,21.0,13.72,83.5,16.0,27.8,27.8,12.910339,74.8944237,-8.9,299.5,10.711,0
08:21:57.267,33,99.0,1135.0,30.0,21.0,13.72,83.5,16.0,29.8,27.8,12.9103451,74.8944121,-8.7,299.4,10.74,0
08:21:57.357,33,99.0,1135.0,30.0,21.0,13.72,83.5,16.0,29.8,30.6,12.9103513,74.8944006,-8.6,299.4,10.769,0
08:21:57.447,33,99.0,1135.0,30.0,21.0,13.72,83.5,16.0,29.8,30.6,12.9103574,74.894389,-8.5,299.4,10.798,0
08:21:57.537,33,98.0,1135.0,30.0,21.0,13.72,83.5,16.0,29.8,30.6,12.9103635,74.8943775,-8.3,299.3,10.827,0
08:21:57.628,33,98.0,1230.0,30.0,21.0,13.72,83.5,16.0,29.8,30.6,12.9103697,74.8943658,-8.2,299.3,10.856,0
08:21:57.717,33,98.0,1230.0,33.0,21.0,13.72,83.5,16.0,29.8,30.6,12.9103758,74.8943544,-8.0,299.3,10.885,0
08:21:57.808,33,98.0,1230.0,33.0,22.0,13.72,83.5,16.0,29.8,30.6,12.910382,74.8943428,-7.9,299.2,10.914,0
08:21:57.897,33,98.0,1230.0,33.0,22.0,15.27,83.5,16.0,29.8,30.6,12.9103881,74.8943313,-7.8,299.2,10.943,0
08:21:57.987,33,98.0,1230.0,33.0,22.0,15.27,83.5,16.0,29.8,30.6,12.9103942,74.8943198,-7.6,299.2,10.971,0
08:21:58.089,33,98.0,1230.0,33.0,22.0,15.27,83.5,16.0,29.8,30.6,12.9104012,74.8943067,-7.5,299.1,11.004,0
08:21:58.166,33,98.0,1230.0,33.0,22.0,15.27,83.5,16.0,40.0,30.6,12.9104064,74.8942968,-7.3,299.1,11.029,0
08:21:58.257,33,98.0,1230.0,33.0,22.0,15.27,83.5,16.0,40.0,40.4,12.9104126,74.8942852,-7.2,299.1,11.058,0
08:21:58.347,33,98.0,1230.0,33.0,22.0,15.27,83.5,16.0,40.0,40.4,12.9104187,74.8942736,-7.1,299.0,11.087,0
08:21:58.437,33,103.0,1230.0,33.0,22.0,15.27,83.5,16.0,40.0,40.4,12.9104249,74.8942621,-6.9,299.0,11.116,0
08:21:58.528,33,103.0,1351.0,33.0,22.0,15.27,83.5,16.0,40.0,40.4,12.9104311,74.8942504,-6.8,299.0,11.145,0
08:21:58.617,33,103.0,1351.0,37.0,22.0,15.27,83.5,16.0,40.0,40.4,12.9104371,74.894239,-6.6,298.9,11.174,0
08:21:58.708,33,103.0,1351.0,37.0,23.0,15.27,83.5,16.0,40.0,40.4,12.9104433,74.8942273,-6.5,298.9,11.203,0
08:21:58.797,33,103.0,1351.0,37.0,23.0,20.74,83.5,16.0,40.0,40.4,12.9104494,74.8942159,-6.4,298.9,11.232,0
08:21:58.887,33,103.0,1351.0,37.0,23.0,20.74,83.5,16.0,40.0,40.4,12.9104555,74.8942044,-6.2,298.8,11.261,0
08:21:58.977,33,103.0,1351.0,37.0,23.0,20.74,83.5,16.0,40.0,40.4,12.9104617,74.8941929,-6.1,298.8,11.29,0
08:21:59.067,33,103.0,1351.0,37.0,23.0,20.74,83.5,16.0,37.6,40.4,12.9104678,74.8941813,-6.0,298.8,11.318,0
08:21:59.157,33,103.0,1351.0,37.0,23.0,20.74,83.5,16.0,37.6,31.4,12.9104739,74.8941698,-5.8,298.7,11.347,0
08:21:59.247,33,103.0,1351.0,37.0,23.0,20.74,83.5,16.0,37.6,31.4,12.9104801,74.8941582,-5.7,298.7,11.376,0
08:21:59.339,33,113.0,1351.0,37.0,23.0,20.74,83.5,16.0,37.6,31.4,12.9104863,74.8941464,-5.5,298.7,11.406,0
08:21:59.427,33,113.0,1263.0,37.0,23.0,20.74,83.5,16.0,37.6,31.4,12.9104923,74.8941351,-5.4,298.6,11.434,0
08:21:59.517,33,113.0,1263.0,40.0,23.0,20.74,83.5,16.0,37.6,31.4,12.9104985,74.8941236,-5.3,298.6,11.463,0
08:21:59.607,33,113.0,1263.0,40.0,24.0,20.74,83.5,16.0,37.6,31.4,12.9105046,74.8941121,-5.1,298.6,11.492,0
08:21:59.697,33,113.0,1263.0,40.0,24.0,17.27,83.5,16.0,37.6,31.4,12.9105107,74.8941005,-5.0,298.5,11.521,0
08:21:59.787,33,113.0,1263.0,40.0,24.0,17.27,31.0,16.0,37.6,31.4,12.9105169,74.894089,-4.8,298.5,11.55,0
08:21:59.877,33,113.0,1263.0,40.0,24.0,17.27,31.0,16.0,37.6,31.4,12.910523,74.8940774,-4.7,298.5,11.579,0
08:21:59.967,33,113.0,1263.0,40.0,24.0,17.27,31.0,16.0,14.1,31.4,12.9105291,74.8940659,-4.6,298.4,11.608,0
08:22:00.057,33,113.0,1263.0,40.0,24.0,17.27,31.0,16.0,14.1,14.5,12.9105352,74.8940544,-4.4,298.4,11.636,0
08:22:00.147,33,113.0,1263.0,40.0,24.0,17.27,31.0,16.0,14.1,14.5,12.9105414,74.8940428,-4.3,298.4,11.665,0
08:22:00.237,33,100.0,1263.0,40.0,24.0,17.27,31.0,16.0,14.1,14.5,12.9105475,74.8940313,-4.2,298.3,11.694,0
